"Species","AgeClass","BACI.eff","n.years.b","n.years.a","n.sites.per.year","alpha","scenario","sd.Year","sd.Stream","sd.StreamYear","sd.Resid","sd.WS.BACI","nsw_T","nsw_C","sdSite","sdYear","sdSiteYear","sdResid","sdWS.BACI","n_TA","n_TB","n_CA","n_CB","ns_T","ns_C","ny_B","ny_A","mu_TA","mu_TB","mu_CA","mu_CB","baci","dfdenom","ncp","Fcrit","ts.power","Tcrit","os.power.a","os.power.b"
"BKTR","AllAges",1.09861228866811,2,7,20,0.1,13828,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,2,7,1.09861228866811,0,0,0,1.09861228866811,71,13.6514773117078,2.77755442114078,0.978016126527353,1.29358926861123,0.9916138862808,3.61201083154405e-07
"BLTR","Immature",1.09861228866811,2,7,20,0.1,13831,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,2,7,1.09861228866811,0,0,0,1.09861228866811,71,11.4619221929077,2.77755442114078,0.956197468490012,1.29358926861123,0.981430954442987,1.67791232563719e-06
"BLTR","Mature",1.09861228866811,2,7,20,0.1,13834,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,2,7,1.09861228866811,0,0,0,1.09861228866811,71,10.0799116207805,2.77755442114078,0.933136037301069,1.29358926861123,0.969591599737365,4.53403794542506e-06
"BKTR","AllAges",0.693147180559945,3,7,20,0.1,13839,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,3,7,0.693147180559945,0,0,0,0.693147180559945,80,5.51639911671642,2.76931061306625,0.753019381274599,1.29222358305912,0.85429517754806,0.000148278621343145
"BLTR","Immature",0.693147180559945,3,7,20,0.1,13842,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,3,7,0.693147180559945,0,0,0,0.693147180559945,80,4.82328496527837,2.76931061306625,0.70294904112236,1.29222358305912,0.816822443904204,0.000263584559673902
"BLTR","Mature",0.693147180559945,3,7,20,0.1,13845,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,3,7,0.693147180559945,0,0,0,0.693147180559945,80,4.35517762706557,2.76931061306625,0.664447633139188,1.29222358305912,0.78657599047758,0.000392799275186761
"BKTR","AllAges",1.09861228866811,3,7,20,0.1,13850,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,3,7,1.09861228866811,0,0,0,1.09861228866811,80,13.8577800294159,2.76931061306625,0.979621965055902,1.29222358305912,0.992277633382358,3.09388270336441e-07
"BLTR","Immature",1.09861228866811,3,7,20,0.1,13853,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,3,7,1.09861228866811,0,0,0,1.09861228866811,80,12.116603721705,2.76931061306625,0.964570288195453,1.29222358305912,0.985420470685773,1.04374120080131e-06
"BLTR","Mature",1.09861228866811,3,7,20,0.1,13856,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,3,7,1.09861228866811,0,0,0,1.09861228866811,80,10.9406684084948,2.76931061306625,0.948938639196664,1.29222358305912,0.977731987888362,2.41068533712863e-06
"BKTR","AllAges",0.693147180559945,4,7,20,0.1,13861,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,4,7,0.693147180559945,0,0,0,0.693147180559945,89,5.55840554048367,2.76276032731701,0.75644042703691,1.29113619457527,0.856595726213641,0.000142605196117529
"BLTR","Immature",0.693147180559945,4,7,20,0.1,13864,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,4,7,0.693147180559945,0,0,0,0.693147180559945,89,4.96515484674185,2.76276032731701,0.714503208921151,1.29113619457527,0.825463093585763,0.000232977886102992
"BLTR","Mature",0.693147180559945,4,7,20,0.1,13867,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,4,7,0.693147180559945,0,0,0,0.693147180559945,89,4.54961416688729,2.76276032731701,0.681574697703163,1.29113619457527,0.799980258729556,0.000331117455488417
"BKTR","AllAges",1.09861228866811,4,7,20,0.1,13872,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,4,7,1.09861228866811,0,0,0,1.09861228866811,89,13.963304624006,2.76276032731701,0.980456752124082,1.29113619457527,0.992612007365674,2.8481908798117e-07
"BLTR","Immature",1.09861228866811,4,7,20,0.1,13875,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,4,7,1.09861228866811,0,0,0,1.09861228866811,89,12.4729959204063,2.76276032731701,0.968544914159797,1.29113619457527,0.98725014784128,8.04787274599761e-07
"BLTR","Mature",1.09861228866811,4,7,20,0.1,13878,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,4,7,1.09861228866811,0,0,0,1.09861228866811,89,11.4291136318227,2.76276032731701,0.956365152495535,1.29113619457527,0.981394393845534,1.68565274050181e-06
"BKTR","AllAges",0.693147180559945,5,7,20,0.1,13883,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,5,7,0.693147180559945,0,0,0,0.693147180559945,98,5.58392013118623,2.75743034449848,0.75863534444049,1.29024990389028,0.858036323583521,0.000139128496912444
"BLTR","Immature",0.693147180559945,5,7,20,0.1,13886,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,5,7,0.693147180559945,0,0,0,0.693147180559945,98,5.05438033807051,2.75743034449848,0.721711924843937,1.29024990389028,0.830763554983896,0.000215462378763798
"BLTR","Mature",0.693147180559945,5,7,20,0.1,13889,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,5,7,0.693147180559945,0,0,0,0.693147180559945,98,4.67491481698493,2.75743034449848,0.692359407568501,1.29024990389028,0.808262345192862,0.000296605667628014
"BKTR","AllAges",1.09861228866811,5,7,20,0.1,13894,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,14.027399983681,2.75743034449848,0.980980235390698,1.29024990389028,0.992816632806492,2.70289176151906e-07
"BLTR","Immature",1.09861228866811,5,7,20,0.1,13897,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,12.6971398240086,2.75743034449848,0.970867220439332,1.29024990389028,0.988296399503374,6.82467800050546e-07
"BLTR","Mature",1.09861228866811,5,7,20,0.1,13900,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,11.7438821628621,2.75743034449848,0.960650252013957,1.29024990389028,0.983452623752839,1.33793401679849e-06
"BKTR","AllAges",0.693147180559945,2,10,20,0.1,13905,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,5.45516099023824,2.75743034449848,0.750072457164281,1.29024990389028,0.851815371690018,0.00015460818516333
"BLTR","Immature",0.693147180559945,2,10,20,0.1,13908,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,4.6269676730721,2.75743034449848,0.688470196906099,1.29024990389028,0.805227108475969,0.00030895440123313
"BLTR","Mature",0.693147180559945,2,10,20,0.1,13911,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,4.09557832370743,2.75743034449848,0.642535185009009,1.29024990389028,0.768432308836554,0.000488840496919551
"BKTR","AllAges",1.09861228866811,2,10,20,0.1,13916,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,2,10,1.09861228866811,0,0,0,1.09861228866811,98,13.7039433565804,2.75743034449848,0.978887733763358,1.29024990389028,0.991907394316181,3.38119944154336e-07
"BLTR","Immature",1.09861228866811,2,10,20,0.1,13919,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,2,10,1.09861228866811,0,0,0,1.09861228866811,98,11.6234338487854,2.75743034449848,0.959139528930587,1.29024990389028,0.98271620076238,1.45761679037903e-06
"BLTR","Mature",1.09861228866811,2,10,20,0.1,13922,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,2,10,1.09861228866811,0,0,0,1.09861228866811,98,10.2885274075246,2.75743034449848,0.938275982977051,1.29024990389028,0.97209408337248,3.80640444574976e-06
"BKTR","AllAges",0.693147180559945,3,10,20,0.1,13927,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,3,10,0.693147180559945,0,0,0,0.693147180559945,107,5.53792443790281,2.75300872491919,0.756037527510787,1.28951364795922,0.856032645019161,0.000144005521642621
"BLTR","Immature",0.693147180559945,3,10,20,0.1,13930,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,3,10,0.693147180559945,0,0,0,0.693147180559945,107,4.89522696203379,2.75300872491919,0.710147581749731,1.28951364795922,0.821851561363495,0.000245496648926258
"BLTR","Mature",0.693147180559945,3,10,20,0.1,13933,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,3,10,0.693147180559945,0,0,0,0.693147180559945,107,4.45319747444671,2.75300872491919,0.67446922027744,1.28951364795922,0.79405830744979,0.000357508554226116
"BKTR","AllAges",1.09861228866811,3,10,20,0.1,13938,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,3,10,1.09861228866811,0,0,0,1.09861228866811,107,13.9118539206903,2.75300872491919,0.980361578174873,1.28951364795922,0.9925314715813,2.90816343451183e-07
"BLTR","Immature",1.09861228866811,3,10,20,0.1,13941,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,3,10,1.09861228866811,0,0,0,1.09861228866811,107,12.2973296526647,2.75300872491919,0.967086729571363,1.28951364795922,0.986505068819968,8.9873183561906e-07
"BLTR","Mature",1.09861228866811,3,10,20,0.1,13944,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,3,10,1.09861228866811,0,0,0,1.09861228866811,107,11.1869046678345,2.75300872491919,0.953382264036231,1.28951364795922,0.979828636672468,1.97974784188482e-06
"BKTR","AllAges",0.693147180559945,4,10,20,0.1,13949,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,4,10,0.693147180559945,0,0,0,0.693147180559945,116,5.58026202134586,2.74928149716219,0.759188824541398,1.28889230248699,0.858210769354137,0.000138725721552047
"BLTR","Immature",0.693147180559945,4,10,20,0.1,13952,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,4,10,0.693147180559945,0,0,0,0.693147180559945,116,5.04144555648029,2.74928149716219,0.721564147431724,1.28889230248699,0.830411053171903,0.000216621152229202
"BLTR","Mature",0.693147180559945,4,10,20,0.1,13955,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,4,10,0.693147180559945,0,0,0,0.693147180559945,116,4.65669798466518,2.74928149716219,0.69170399360563,1.28889230248699,0.807501062532015,0.000299697133174459
"BKTR","AllAges",1.09861228866811,4,10,20,0.1,13960,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,4,10,1.09861228866811,0,0,0,1.09861228866811,116,14.0182104235316,2.74928149716219,0.981111813579004,1.28889230248699,0.992841409045653,2.68648913337444e-07
"BLTR","Immature",1.09861228866811,4,10,20,0.1,13963,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,4,10,1.09861228866811,0,0,0,1.09861228866811,116,12.6646462799025,2.74928149716219,0.970822547735268,1.28889230248699,0.988228980186346,6.90281923287905e-07
"BLTR","Mature",1.09861228866811,4,10,20,0.1,13966,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,4,10,1.09861228866811,0,0,0,1.09861228866811,116,11.6981195467463,2.74928149716219,0.960400360253786,1.28889230248699,0.983270301394717,1.36747530465886e-06
"BKTR","AllAges",0.693147180559945,5,10,20,0.1,13971,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,5,10,0.693147180559945,0,0,0,0.693147180559945,125,5.6059790059058,2.74609699883885,0.761178256748048,1.28836091326762,0.859559067982264,0.000135523604249732
"BLTR","Immature",0.693147180559945,5,10,20,0.1,13974,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,5,10,0.693147180559945,0,0,0,0.693147180559945,125,5.13347300481899,2.74609699883885,0.728644861921518,1.28836091326762,0.835641105213037,0.000200169183037113
"BLTR","Mature",0.693147180559945,5,10,20,0.1,13977,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,5,10,0.693147180559945,0,0,0,0.693147180559945,125,4.78805763594914,2.74609699883885,0.702510284220513,1.28836091326762,0.815780843333484,0.000267531855037806
"BKTR","AllAges",1.09861228866811,5,10,20,0.1,13982,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,14.0828142180561,2.74609699883885,0.981575512684832,1.28836091326762,0.993029101653026,2.55653017533497e-07
"BLTR","Immature",1.09861228866811,5,10,20,0.1,13985,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,12.8958289968821,2.74609699883885,0.972990811573165,1.28836091326762,0.989209580754417,5.84226466648907e-07
"BLTR","Mature",1.09861228866811,5,10,20,0.1,13988,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,12.0281089317996,2.74609699883885,0.964419117373163,1.28836091326762,0.985190706460561,1.07710280394802e-06
"BKTR","AllAges",0.693147180559945,2,15,20,0.1,13993,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,5.47151723747109,2.7409423001664,0.752790455385985,1.28749974505572,0.853334082681864,0.00015075996702385
"BLTR","Immature",0.693147180559945,2,15,20,0.1,13996,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,4.67824804636945,2.7409423001664,0.694283933637739,1.28749974505572,0.809253278137551,0.000292698908973099
"BLTR","Mature",0.693147180559945,2,15,20,0.1,13999,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,4.16261272572889,2.7409423001664,0.650269612942615,1.28749974505572,0.774222310722098,0.000456638969809964
"BKTR","AllAges",1.09861228866811,2,15,20,0.1,14004,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,2,15,1.09861228866811,0,0,0,1.09861228866811,143,13.7450319854965,2.7409423001664,0.979570357746036,1.28749974505572,0.992136296848039,3.20557243083108e-07
"BLTR","Immature",1.09861228866811,2,15,20,0.1,14007,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,2,15,1.09861228866811,0,0,0,1.09861228866811,143,11.7522555888273,2.7409423001664,0.961387537476549,1.28749974505572,0.98368951493656,1.30130680409124e-06
"BLTR","Mature",1.09861228866811,2,15,20,0.1,14010,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,2,15,1.09861228866811,0,0,0,1.09861228866811,143,10.456924939676,2.7409423001664,0.94219985970759,1.28749974505572,0.973982353027277,3.30251654589997e-06
"BKTR","AllAges",0.693147180559945,3,15,20,0.1,14015,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,3,15,0.693147180559945,0,0,0,0.693147180559945,152,5.55478370448545,2.73882698186213,0.75853571323779,1.28714598548817,0.857447957130276,0.000140578972469663
"BLTR","Immature",0.693147180559945,3,15,20,0.1,14018,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,3,15,0.693147180559945,0,0,0,0.693147180559945,152,4.9526925304097,2.73882698186213,0.71595127094195,1.28714598548817,0.825848584233665,0.000231734357843516
"BLTR","Mature",0.693147180559945,3,15,20,0.1,14021,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,3,15,0.693147180559945,0,0,0,0.693147180559945,152,4.53257498744116,2.73882698186213,0.682561854605682,1.28714598548817,0.800013179461612,0.000331055497788668
"BKTR","AllAges",1.09861228866811,3,15,20,0.1,14026,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,3,15,1.09861228866811,0,0,0,1.09861228866811,152,13.9542061875978,2.73882698186213,0.980959428420447,1.28714598548817,0.992734143694814,2.76348462779907e-07
"BLTR","Immature",1.09861228866811,3,15,20,0.1,14029,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,3,15,1.09861228866811,0,0,0,1.09861228866811,152,12.4416892591706,2.73882698186213,0.969025671459786,1.28714598548817,0.987329249523979,7.95889131155469e-07
"BLTR","Mature",1.09861228866811,3,15,20,0.1,14032,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,3,15,1.09861228866811,0,0,0,1.09861228866811,152,11.3863094047082,2.73882698186213,0.95677552260514,1.28714598548817,0.981404281280163,1.6852429959302e-06
"BKTR","AllAges",0.693147180559945,4,15,20,0.1,14037,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,4,15,0.693147180559945,0,0,0,0.693147180559945,161,5.59738158390338,2.73695021323873,0.761509617978134,1.28683194230272,0.859545141156917,0.000135569700155824
"BLTR","Immature",0.693147180559945,4,15,20,0.1,14040,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,4,15,0.693147180559945,0,0,0,0.693147180559945,161,5.10243376733541,2.73695021323873,0.727292123939398,1.28683194230272,0.834357931168455,0.000204143694796377
"BLTR","Mature",0.693147180559945,4,15,20,0.1,14043,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,4,15,0.693147180559945,0,0,0,0.693147180559945,161,4.74357423652624,2.73695021323873,0.699913619208829,1.28683194230272,0.813496785598262,0.000276177636339914
"BKTR","AllAges",1.09861228866811,4,15,20,0.1,14048,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,4,15,1.09861228866811,0,0,0,1.09861228866811,161,14.0612165815529,2.73695021323873,0.981653026079073,1.28683194230272,0.993027406067655,2.55853327635336e-07
"BLTR","Immature",1.09861228866811,4,15,20,0.1,14051,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,4,15,1.09861228866811,0,0,0,1.09861228866811,161,12.8178551381696,2.73695021323873,0.972586719564765,1.28683194230272,0.988974350870092,6.09042054455777e-07
"BLTR","Mature",1.09861228866811,4,15,20,0.1,14054,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,4,15,1.09861228866811,0,0,0,1.09861228866811,161,11.9163619114843,2.73695021323873,0.963481394587453,1.28683194230272,0.984676186028,1.15169887249245e-06
"BKTR","AllAges",0.693147180559945,5,15,20,0.1,14059,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,5,15,0.693147180559945,0,0,0,0.693147180559945,170,5.6232576631159,2.73527379600448,0.763354169853758,1.28655128262506,0.860828248183766,0.00013256435186848
"BLTR","Immature",0.693147180559945,5,15,20,0.1,14062,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,5,15,0.693147180559945,0,0,0,0.693147180559945,170,5.19673315214051,2.73527379600448,0.734287385600726,1.28655128262506,0.839538818524104,0.000188487786203284
"BLTR","Mature",0.693147180559945,5,15,20,0.1,14065,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0.25,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0.25,20,20,20,20,3,7,5,15,0.693147180559945,0,0,0,0.693147180559945,170,4.87995786629179,2.73527379600448,0.710751344757297,1.28655128262506,0.821778424031769,0.000245795939701754
"BKTR","AllAges",1.09861228866811,5,15,20,0.1,14070,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0.25,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0.25,20,20,20,20,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,14.1262200387292,2.73527379600448,0.982074657595498,1.28655128262506,0.993203052865064,2.43953671819064e-07
"BLTR","Immature",1.09861228866811,5,15,20,0.1,14073,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0.25,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0.25,20,20,20,20,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,13.0547452006704,2.73527379600448,0.974640533226137,1.28655128262506,0.989905643248367,5.14514255978149e-07
