"Species","AgeClass","BACI.eff","n.years.b","n.years.a","n.sites.per.year","alpha","sd.Year","sd.Stream","sd.StreamYear","sd.Resid","n.streams.t","n.streams.c","sdSite","sdYear","sdSiteYear","sdResid","n_TA","n_TB","n_CA","n_CB","ns_T","ns_C","ny_B","ny_A","mu_TA","mu_TB","mu_CA","mu_CB","baci","dfdenom","ncp","Fcrit","power","Tcrit","os.power1","os.power2"
"BLTR","Immature",1.09861228866811,5,4,20,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,4,1.09861228866811,0,0,0,1.09861228866811,71,79.2494779803899,2.11783051839581,0.99999999999993,1.04405878979755,0.999999999999998,0
"BLTR","Immature",1.09861228866811,5,5,5,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,23.4901881274277,3.96035242061496,0.997656455993769,1.66412457858967,0.999212026456775,5.5562554557298e-11
"BLTR","Immature",1.09861228866811,5,5,5,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,23.4901881274277,2.76931061306625,0.999212026562994,1.29222358305912,0.999799897445916,5.1824522451227e-10
"BLTR","Immature",1.09861228866811,5,5,5,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,23.4901881274277,2.11262755776842,0.999631414603866,1.04319534083788,0.999925817105234,2.21881824025161e-09
"BLTR","Immature",1.09861228866811,5,5,10,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,46.1512610272759,3.96035242061496,0.999998984368111,1.66412457858967,0.999999821042971,1.18793863634892e-14
"BLTR","Immature",1.09861228866811,5,5,10,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,46.1512610272759,2.76931061306625,0.999999821051579,1.29222358305912,0.9999999783043,3.99680288865056e-15
"BLTR","Immature",1.09861228866811,5,5,10,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,46.1512610272759,2.11262755776842,0.999999944934117,1.04319534083788,0.999999995092382,4.21884749357559e-15
"BLTR","Immature",1.09861228866811,5,5,15,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,68.0263544058212,3.96035242061496,0.999999999692027,1.66412457858967,0.999999999967452,2.22044604925031e-16
"BLTR","Immature",1.09861228866811,5,5,15,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,68.0263544058212,2.76931061306625,0.99999999996749,1.29222358305912,0.99999999999779,0
"BLTR","Immature",1.09861228866811,5,5,15,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,68.0263544058212,2.11262755776842,0.999999999992797,1.04319534083788,0.999999999999659,0
"BLTR","Immature",1.09861228866811,5,5,20,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,89.155662727938,3.96035242061496,0.999999999999912,1.66412457858967,0.999999999999994,0
"BLTR","Immature",1.09861228866811,5,5,20,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,89.155662727938,2.76931061306625,0.999999999999994,1.29222358305912,1,0
"BLTR","Immature",1.09861228866811,5,5,20,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,5,1.09861228866811,0,0,0,1.09861228866811,80,89.155662727938,2.11262755776842,0.999999999999999,1.04319534083788,1,0
"BLTR","Immature",1.09861228866811,5,7,5,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,27.405219481999,3.93811107800336,0.999366027891769,1.66055121706573,0.99981000490641,3.86135567964629e-12
"BLTR","Immature",1.09861228866811,5,7,5,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,27.405219481999,2.75743034449848,0.999810004954751,1.29024990389028,0.999957753555649,4.1572301157089e-11
"BLTR","Immature",1.09861228866811,5,7,5,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,27.405219481999,2.10512272922952,0.999917552208749,1.04194674309763,0.999985684105559,1.95981009198931e-10
"BLTR","Immature",1.09861228866811,5,7,10,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,53.8431378651553,3.93811107800336,0.999999943541842,1.66055121706573,0.999999991567285,2.1094237467878e-15
"BLTR","Immature",1.09861228866811,5,7,10,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,53.8431378651553,2.75743034449848,0.999999991568434,1.29024990389028,0.999999999154615,4.44089209850063e-16
"BLTR","Immature",1.09861228866811,5,7,10,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,53.8431378651553,2.10512272922952,0.999999997669686,1.04194674309763,0.999999999831779,2.22044604925031e-16
"BLTR","Immature",1.09861228866811,5,7,15,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,79.364080140124,3.93811107800336,0.999999999996553,1.66055121706573,0.999999999999701,0
"BLTR","Immature",1.09861228866811,5,7,15,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,79.364080140124,2.75743034449848,0.999999999999702,1.29024990389028,0.999999999999984,0
"BLTR","Immature",1.09861228866811,5,7,15,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,79.364080140124,2.10512272922952,0.999999999999942,1.04194674309763,0.999999999999998,0
"BLTR","Immature",1.09861228866811,5,7,20,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,104.014939849263,3.93811107800336,1,1.66055121706573,1,0
"BLTR","Immature",1.09861228866811,5,7,20,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,104.014939849263,2.75743034449848,1,1.29024990389028,1,0
"BLTR","Immature",1.09861228866811,5,7,20,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,7,1.09861228866811,0,0,0,1.09861228866811,98,104.014939849263,2.10512272922952,1,1.04194674309763,1,0
"BLTR","Immature",1.09861228866811,5,10,5,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,31.3202508365703,3.91693224050255,0.999836588330036,1.65713517820328,0.999955912443885,2.67341704329738e-13
"BLTR","Immature",1.09861228866811,5,10,5,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,31.3202508365703,2.74609699883885,0.999955912473251,1.28836091326762,0.999991318460312,3.45157236125715e-12
"BLTR","Immature",1.09861228866811,5,10,5,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,31.3202508365703,2.09795591293932,0.999982136775033,1.04075089245596,0.999997290774168,1.7853940548207e-11
"BLTR","Immature",1.09861228866811,5,10,10,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,61.5350147030338,3.91693224050255,0.999999997114933,1.65713517820328,0.999999999628161,2.22044604925031e-16
"BLTR","Immature",1.09861228866811,5,10,10,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,61.5350147030338,2.74609699883885,0.999999999628276,1.28836091326762,0.999999999968572,1.11022302462516e-16
"BLTR","Immature",1.09861228866811,5,10,10,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,61.5350147030338,2.09795591293932,0.999999999906757,1.04075089245596,0.99999999999443,1.11022302462516e-16
"BLTR","Immature",1.09861228866811,5,10,15,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,90.7018058744278,3.91693224050255,0.999999999999966,1.65713517820328,0.999999999999997,0
"BLTR","Immature",1.09861228866811,5,10,15,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,90.7018058744278,2.74609699883885,0.999999999999998,1.28836091326762,1,0
"BLTR","Immature",1.09861228866811,5,10,15,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,90.7018058744278,2.09795591293932,1,1.04075089245596,1,0
"BLTR","Immature",1.09861228866811,5,10,20,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,118.874216970585,3.91693224050255,1,1.65713517820328,1,0
"BLTR","Immature",1.09861228866811,5,10,20,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,118.874216970585,2.74609699883885,1,1.28836091326762,1,0
"BLTR","Immature",1.09861228866811,5,10,20,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,10,1.09861228866811,0,0,0,1.09861228866811,125,118.874216970585,2.09795591293932,1,1.04075089245596,1,0
"BLTR","Immature",1.09861228866811,5,15,5,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,35.2352821911418,3.89674196200621,0.999959624971919,1.65386631745267,0.999990106401506,3.13082892944294e-14
"BLTR","Immature",1.09861228866811,5,15,5,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,35.2352821911418,2.73527379600448,0.999990106416778,1.28655128262506,0.999998257482025,3.01980662698043e-13
"BLTR","Immature",1.09861228866811,5,15,5,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,5,5,5,5,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,35.2352821911418,2.09110483999049,0.999996235908061,1.03960451976059,0.999999495981524,1.67132974127071e-12
"BLTR","Immature",1.09861228866811,5,15,10,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,69.2268915409139,3.89674196200621,0.999999999862988,1.65386631745267,0.99999999998452,0
"BLTR","Immature",1.09861228866811,5,15,10,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,69.2268915409139,2.73527379600448,0.999999999984529,1.28655128262506,0.999999999998878,0
"BLTR","Immature",1.09861228866811,5,15,10,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,10,10,10,10,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,69.2268915409139,2.09110483999049,0.999999999996443,1.03960451976059,0.999999999999821,0
"BLTR","Immature",1.09861228866811,5,15,15,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,102.03953160873,3.89674196200621,1,1.65386631745267,1,0
"BLTR","Immature",1.09861228866811,5,15,15,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,102.03953160873,2.73527379600448,1,1.28655128262506,1,0
"BLTR","Immature",1.09861228866811,5,15,15,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,15,15,15,15,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,102.03953160873,2.09110483999049,1,1.03960451976059,1,0
"BLTR","Immature",1.09861228866811,5,15,20,0.05,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,133.733494091905,3.89674196200621,1,1.65386631745267,1,0
"BLTR","Immature",1.09861228866811,5,15,20,0.1,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,133.733494091905,2.73527379600448,1,1.28655128262506,1,0
"BLTR","Immature",1.09861228866811,5,15,20,0.15,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,3,7,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,20,20,20,20,3,7,5,15,1.09861228866811,0,0,0,1.09861228866811,170,133.733494091905,2.09110483999049,1,1.03960451976059,1,0
"BLTR","Mature",0.693147180559945,2,1,5,0.05,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,5,5,5,5,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,2.39917395446144,4.45132177246813,0.309528240164871,1.73960672607507,0.437292886874557,0.000859647215954551
"BLTR","Mature",0.693147180559945,2,1,5,0.1,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,5,5,5,5,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,2.39917395446144,3.02623156140563,0.438152534615637,1.33337938972163,0.59075151658069,0.00260264107424046
"BLTR","Mature",0.693147180559945,2,1,5,0.15,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,5,5,5,5,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,2.39917395446144,2.27303793282033,0.526237936718689,1.0690331106211,0.687089468054608,0.00521447015610277
"BLTR","Mature",0.693147180559945,2,1,10,0.05,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,10,10,10,10,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,3.90938176807478,4.45132177246813,0.462343120933852,1.73960672607507,0.599790335612109,0.000194527854770588
"BLTR","Mature",0.693147180559945,2,1,10,0.1,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,10,10,10,10,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,3.90938176807478,3.02623156140563,0.599984863511175,1.33337938972163,0.741193702010336,0.000657878038803017
"BLTR","Mature",0.693147180559945,2,1,10,0.15,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,10,10,10,10,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,3.90938176807478,2.27303793282033,0.683524920004496,1.0690331106211,0.818295434170918,0.00142700180806843
"BLTR","Mature",0.693147180559945,2,1,15,0.05,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,15,15,15,15,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,4.94747793102217,4.45132177246813,0.554838645125126,1.73960672607507,0.687790176313678,7.67043339641171e-05
"BLTR","Mature",0.693147180559945,2,1,15,0.1,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,15,15,15,15,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,4.94747793102217,3.02623156140563,0.687866881002694,1.33337938972163,0.81269236381995,0.000276183233027694
"BLTR","Mature",0.693147180559945,2,1,15,0.15,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,15,15,15,15,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,4.94747793102217,2.27303793282033,0.763063234766931,1.0690331106211,0.875316702855831,0.000626828609967101
"BLTR","Mature",0.693147180559945,2,1,20,0.05,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,20,20,20,20,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,5.70491928211378,4.45132177246813,0.614984305729556,1.73960672607507,0.741159207007698,4.01074019921177e-05
"BLTR","Mature",0.693147180559945,2,1,20,0.1,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,20,20,20,20,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,5.70491928211378,3.02623156140563,0.741199314476201,1.33337938972163,0.852656463161539,0.000150474877043782
"BLTR","Mature",0.693147180559945,2,1,20,0.15,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,20,20,20,20,3,7,2,1,0.693147180559945,0,0,0,0.693147180559945,17,5.70491928211378,2.27303793282033,0.809192422616126,1.0690331106211,0.905471498427946,0.000351872649104745
"BLTR","Mature",0.693147180559945,2,2,5,0.05,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,5,5,5,5,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,3.59876093169216,4.22520127312749,0.447139336979121,1.70561791975927,0.580232085185522,0.00023779781696498
"BLTR","Mature",0.693147180559945,2,2,5,0.1,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,5,5,5,5,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,3.59876093169216,2.90913248820395,0.580469883170888,1.31497186427052,0.720787446694294,0.000818523144284211
"BLTR","Mature",0.693147180559945,2,2,5,0.15,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,5,5,5,5,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,3.59876093169216,2.2003644103409,0.662998055905985,1.05752317930608,0.799756017740885,0.00178346994546419
"BLTR","Mature",0.693147180559945,2,2,10,0.05,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,10,10,10,10,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,5.86407265211216,4.22520127312749,0.644874492924751,1.70561791975927,0.762060675461651,3.09014232781069e-05
"BLTR","Mature",0.693147180559945,2,2,10,0.1,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,10,10,10,10,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,5.86407265211216,2.90913248820395,0.762091577278908,1.31497186427052,0.864591163446205,0.000123276693225982
"BLTR","Mature",0.693147180559945,2,2,10,0.15,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,10,10,10,10,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,5.86407265211216,2.2003644103409,0.824681772607477,1.05752317930608,0.913040034430077,0.000298030551621364
"BLTR","Mature",0.693147180559945,2,2,15,0.05,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,15,15,15,15,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,7.42121689653324,4.22520127312749,0.746167881590171,1.70561791975927,0.843119125129986,8.49867838459417e-06
"BLTR","Mature",0.693147180559945,2,2,15,0.1,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,15,15,15,15,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,7.42121689653324,2.90913248820395,0.843127623955075,1.31497186427052,0.91906731345376,3.68732535180882e-05
"BLTR","Mature",0.693147180559945,2,2,15,0.15,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,15,15,15,15,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,7.42121689653324,2.2003644103409,0.890563946497626,1.05752317930608,0.951450759111701,9.4610871936851e-05
"BLTR","Mature",0.693147180559945,2,2,20,0.05,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,20,20,20,20,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,8.55737892317069,4.22520127312749,0.80394852769726,1.70561791975927,0.88551118082017,3.44074977220998e-06
"BLTR","Mature",0.693147180559945,2,2,20,0.1,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,20,20,20,20,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,8.55737892317069,2.90913248820395,0.885514622034369,1.31497186427052,0.944825098639897,1.57766047550467e-05
"BLTR","Mature",0.693147180559945,2,2,20,0.15,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,20,20,20,20,3,7,2,2,0.693147180559945,0,0,0,0.693147180559945,26,8.55737892317069,2.2003644103409,0.923124743441287,1.05752317930608,0.968418117447008,4.21039882981811e-05
"BLTR","Mature",0.693147180559945,2,3,5,0.05,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,3,7,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,5,5,5,5,3,7,2,3,0.693147180559945,0,0,0,0.693147180559945,35,4.31851311803059,4.1213382003449,0.524336939935267,1.68957245778027,0.652772324267749,0.000114884130312021
